"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
896,228,"THA","Thailand",74,"Uthai Thani",896,"Huai Khot","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E49><U+0E27><U+0E22><U+0E04><U+0E15>",NA
897,228,"THA","Thailand",74,"Uthai Thani",897,"Lan Sak","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E32><U+0E19><U+0E2A><U+0E31><U+0E01>",NA
898,228,"THA","Thailand",74,"Uthai Thani",898,"Muang Uthai Thani","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2D><U+0E38><U+0E17><U+0E31><U+0E22><U+0E18><U+0E32><U+0E19><U+0E35>","Uthai Than|Muang Uthai Than"
899,228,"THA","Thailand",74,"Uthai Thani",899,"Nong Chang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E09><U+0E32><U+0E07>",NA
900,228,"THA","Thailand",74,"Uthai Thani",900,"Nong Khayang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2B><U+0E19><U+0E2D><U+0E07><U+0E02><U+0E32><U+0E2B><U+0E22><U+0E48><U+0E32><U+0E07>",NA
901,228,"THA","Thailand",74,"Uthai Thani",901,"Sawang Arom","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E2A><U+0E27><U+0E48><U+0E32><U+0E07><U+0E2D><U+0E32><U+0E23><U+0E21><U+0E13><U+0E4C>",NA
902,228,"THA","Thailand",74,"Uthai Thani",902,"Thap Than","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E31><U+0E1E><U+0E17><U+0E31><U+0E19>",NA
903,228,"THA","Thailand",75,"Uttaradit",903,"Ban Khok","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E49><U+0E32><U+0E19><U+0E42><U+0E04><U+0E01>",NA
904,228,"THA","Thailand",75,"Uttaradit",904,"Fak Tha","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1F><U+0E32><U+0E01><U+0E17><U+0E48><U+0E32>",NA
905,228,"THA","Thailand",75,"Uttaradit",905,"Laplae","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E25><U+0E31><U+0E1A><U+0E41><U+0E25>",NA
906,228,"THA","Thailand",75,"Uttaradit",906,"Muang Uttaradit","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E2D><U+0E38><U+0E15><U+0E23><U+0E14><U+0E34><U+0E15><U+0E16><U+0E4C>",NA
907,228,"THA","Thailand",75,"Uttaradit",907,"Nam Pat","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E19><U+0E49><U+0E33><U+0E1B><U+0E32><U+0E14>",NA
908,228,"THA","Thailand",75,"Uttaradit",908,"Phichai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1E><U+0E34><U+0E0A><U+0E31><U+0E22>",NA
909,228,"THA","Thailand",75,"Uttaradit",909,"Tha Pla","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E48><U+0E32><U+0E1B><U+0E25><U+0E32>",NA
910,228,"THA","Thailand",75,"Uttaradit",910,"Thong Saen Khan","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E2D><U+0E07><U+0E41><U+0E2A><U+0E19><U+0E02><U+0E31><U+0E19>",NA
911,228,"THA","Thailand",75,"Uttaradit",911,"Tron","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E15><U+0E23><U+0E2D><U+0E19>",NA
912,228,"THA","Thailand",76,"Yala",912,"Bannang Star","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1A><U+0E31><U+0E19><U+0E19><U+0E31><U+0E07><U+0E2A><U+0E15><U+0E32>","Bannang Sata"
913,228,"THA","Thailand",76,"Yala",913,"Batong","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E1A><U+0E15><U+0E07>","Betong"
914,228,"THA","Thailand",76,"Yala",914,"K. Krong Pi Nung","King Amphoe","Minor district","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E23><U+0E07><U+0E1B><U+0E34><U+0E19><U+0E31><U+0E07>","Krong Pi Nung|Krong Pinang"
915,228,"THA","Thailand",76,"Yala",915,"Ka Bang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E32><U+0E1A><U+0E31><U+0E07>",NA
916,228,"THA","Thailand",76,"Yala",916,"Muang Yala","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E22><U+0E30><U+0E25><U+0E32>",NA
917,228,"THA","Thailand",76,"Yala",917,"Raman","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E23><U+0E32><U+0E21><U+0E31><U+0E19>",NA
918,228,"THA","Thailand",76,"Yala",918,"Than To","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E18><U+0E32><U+0E23><U+0E42><U+0E15>",NA
919,228,"THA","Thailand",76,"Yala",919,"Yaha","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E22><U+0E30><U+0E2B><U+0E32>",NA
920,228,"THA","Thailand",77,"Yasothon",920,"Amphoe Muang Yasothon","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E21><U+0E37><U+0E2D><U+0E07><U+0E22><U+0E42><U+0E2A><U+0E18><U+0E23>","Ampohe Muang YaSothon"
921,228,"THA","Thailand",77,"Yasothon",921,"Amphoe Sai Mun","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E17><U+0E23><U+0E32><U+0E22><U+0E21><U+0E39><U+0E25>","Sai Mun"
922,228,"THA","Thailand",77,"Yasothon",922,"Kham Khuan Kaeo","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E33><U+0E40><U+0E02><U+0E37><U+0E48><U+0E2D><U+0E19><U+0E41><U+0E01><U+0E49><U+0E27>","Kham Khuean Kaeo"
923,228,"THA","Thailand",77,"Yasothon",923,"Kho Wang","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E04><U+0E49><U+0E2D><U+0E27><U+0E31><U+0E07>",NA
924,228,"THA","Thailand",77,"Yasothon",924,"Kut Chum","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E01><U+0E38><U+0E14><U+0E0A><U+0E38><U+0E21>",NA
925,228,"THA","Thailand",77,"Yasothon",925,"Loeng Nok Tha","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E40><U+0E25><U+0E34><U+0E07><U+0E19><U+0E01><U+0E17><U+0E32>",NA
926,228,"THA","Thailand",77,"Yasothon",926,"Maha Chana Chai","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E21><U+0E2B><U+0E32><U+0E0A><U+0E19><U+0E30><U+0E0A><U+0E31><U+0E22>",NA
927,228,"THA","Thailand",77,"Yasothon",927,"Pa Tiu","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E1B><U+0E48><U+0E32><U+0E15><U+0E34><U+0E49><U+0E27>","Pa Tio"
928,228,"THA","Thailand",77,"Yasothon",928,"Thai Charoen","Amphoe","District","<U+0E2D><U+0E33><U+0E40><U+0E20><U+0E2D><U+0E44><U+0E17><U+0E22><U+0E40><U+0E08><U+0E23><U+0E34><U+0E0D>",NA
