"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
3662,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",593,"Tha Rua",3662,"Wang Daeng","Tambon","Sub district",NA,NA
3663,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",594,"Uthai",3663,"Ban Chang","Tambon","Sub district",NA,NA
3664,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",594,"Uthai",3664,"Ban Hip","Tambon","Sub district",NA,NA
3665,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",594,"Uthai",3665,"Khan Ham","Tambon","Sub district",NA,NA
3666,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",594,"Uthai",3666,"Khao Mao","Tambon","Sub district",NA,NA
3667,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",594,"Uthai",3667,"Nong Mai Sung","Tambon","Sub district",NA,NA
3668,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",594,"Uthai",3668,"Nong Nam Som","Tambon","Sub district",NA,NA
3669,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",594,"Uthai",3669,"Pho Sao Han","Tambon","Sub district",NA,"Phosaohan"
3670,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",594,"Uthai",3670,"Sam Bandit","Tambon","Sub district",NA,NA
3671,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",594,"Uthai",3671,"Sena","Tambon","Sub district",NA,NA
3672,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",594,"Uthai",3672,"Thanu","Tambon","Sub district",NA,"Tha-nu"
3673,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",594,"Uthai",3673,"Uthai","Tambon","Sub district",NA,NA
3674,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",595,"Wang Noi",3674,"Bo Ta Lo","Tambon","Sub district",NA,NA
3675,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",595,"Wang Noi",3675,"Chamaep","Tambon","Sub district",NA,NA
3676,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",595,"Wang Noi",3676,"Han Taphao","Tambon","Sub district",NA,NA
3677,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",595,"Wang Noi",3677,"Khao Ngam","Tambon","Sub district",NA,NA
3678,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",595,"Wang Noi",3678,"Lam Sai","Tambon","Sub district",NA,NA
3679,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",595,"Wang Noi",3679,"Phayom","Tambon","Sub district",NA,NA
3680,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",595,"Wang Noi",3680,"Wang Chula","Tambon","Sub district",NA,NA
3681,228,"THA","Thailand",46,"Phra Nakhon Si Ayutthaya",595,"Wang Noi",3681,"Wang Noi","Tambon","Sub district",NA,NA
3682,228,"THA","Thailand",47,"Phrae",596,"Den Chai",3682,"Den Chai","Tambon","Sub district",NA,NA
3683,228,"THA","Thailand",47,"Phrae",596,"Den Chai",3683,"Huai Rai","Tambon","Sub district",NA,NA
3684,228,"THA","Thailand",47,"Phrae",596,"Den Chai",3684,"Mae Chua","Tambon","Sub district",NA,NA
3685,228,"THA","Thailand",47,"Phrae",596,"Den Chai",3685,"Pong Pa Wai","Tambon","Sub district",NA,NA
3686,228,"THA","Thailand",47,"Phrae",596,"Den Chai",3686,"Sai Yoi","Tambon","Sub district",NA,NA
3687,228,"THA","Thailand",47,"Phrae",597,"Long",3687,"Ban Pin","Tambon","Sub district",NA,NA
3688,228,"THA","Thailand",47,"Phrae",597,"Long",3688,"Hua Thung","Tambon","Sub district",NA,NA
3689,228,"THA","Thailand",47,"Phrae",597,"Long",3689,"Huai O","Tambon","Sub district",NA,NA
3690,228,"THA","Thailand",47,"Phrae",597,"Long",3690,"Pak Kang","Tambon","Sub district",NA,NA
3691,228,"THA","Thailand",47,"Phrae",597,"Long",3691,"Ta Pha Mok","Tambon","Sub district",NA,NA
3692,228,"THA","Thailand",47,"Phrae",597,"Long",3692,"Thung Laeng","Tambon","Sub district",NA,NA
3693,228,"THA","Thailand",47,"Phrae",597,"Long",3693,"Wiang Ta","Tambon","Sub district",NA,NA
3694,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3694,"Ban Thin","Tambon","Sub district",NA,NA
3695,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3695,"Huai Ma","Tambon","Sub district",NA,NA
3696,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3696,"Mae Kham  Mi","Tambon","Sub district",NA,NA
3697,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3697,"Mueang Mo","Tambon","Sub district",NA,"Muang Mo"
3698,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3698,"Na Chak","Tambon","Sub district",NA,NA
3699,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3699,"Nam Cham","Tambon","Sub district",NA,"Nam Cha"
3700,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3700,"Pa Daeng","Tambon","Sub district",NA,NA
3701,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3701,"Pa Maet","Tambon","Sub district",NA,NA
3702,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3702,"Suan Khuean","Tambon","Sub district",NA,"Suan Khuan"
3703,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3703,"Tha Kham","Tambon","Sub district",NA,NA
3704,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3704,"Thung Hong","Tambon","Sub district",NA,NA
3705,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3705,"Thung Kwao","Tambon","Sub district",NA,NA
3706,228,"THA","Thailand",47,"Phrae",598,"Muang Phrae",3706,"Wang Thong","Tambon","Sub district",NA,NA
3707,228,"THA","Thailand",47,"Phrae",599,"Nong Muang Kai",3707,"Mae Kham Mi","Tambon","Sub district",NA,NA
3708,228,"THA","Thailand",47,"Phrae",599,"Nong Muang Kai",3708,"Nam Rat","Tambon","Sub district",NA,NA
3709,228,"THA","Thailand",47,"Phrae",599,"Nong Muang Kai",3709,"Nong Muang Khai","Tambon","Sub district",NA,NA
3710,228,"THA","Thailand",47,"Phrae",599,"Nong Muang Kai",3710,"Wang Luang","Tambon","Sub district",NA,NA
3711,228,"THA","Thailand",47,"Phrae",600,"Rong Kwang",3711,"Ban Wiang","Tambon","Sub district",NA,NA
3712,228,"THA","Thailand",47,"Phrae",600,"Rong Kwang",3712,"Huai Rong","Tambon","Sub district",NA,NA
3713,228,"THA","Thailand",47,"Phrae",600,"Rong Kwang",3713,"Mae Yang Ho","Tambon","Sub district",NA,NA
3714,228,"THA","Thailand",47,"Phrae",600,"Rong Kwang",3714,"Mae Yang Rong/Mae Sai","Tambon","Sub district",NA,NA
3715,228,"THA","Thailand",47,"Phrae",600,"Rong Kwang",3715,"Mae Yang Tan","Tambon","Sub district",NA,NA
3716,228,"THA","Thailand",47,"Phrae",600,"Rong Kwang",3716,"Nam Lao","Tambon","Sub district",NA,NA
3717,228,"THA","Thailand",47,"Phrae",600,"Rong Kwang",3717,"Phai Thon","Tambon","Sub district",NA,"Phi Thon"
3718,228,"THA","Thailand",47,"Phrae",600,"Rong Kwang",3718,"Rong Khem","Tambon","Sub district",NA,NA
3719,228,"THA","Thailand",47,"Phrae",600,"Rong Kwang",3719,"Rong Kwang","Tambon","Sub district",NA,NA
3720,228,"THA","Thailand",47,"Phrae",600,"Rong Kwang",3720,"Thung Si","Tambon","Sub district",NA,"Thung Sri"
3721,228,"THA","Thailand",47,"Phrae",601,"Song",3721,"Ban Klang","Tambon","Sub district",NA,NA
3722,228,"THA","Thailand",47,"Phrae",601,"Song",3722,"Ban Nun/Thung Nao","Tambon","Sub district",NA,NA
3723,228,"THA","Thailand",47,"Phrae",601,"Song",3723,"Daen Chumphon","Tambon","Sub district",NA,"Dan Chum Phon"
3724,228,"THA","Thailand",47,"Phrae",601,"Song",3724,"Hua Mueang","Tambon","Sub district",NA,"Hua Muang"
3725,228,"THA","Thailand",47,"Phrae",601,"Song",3725,"Huai Mai","Tambon","Sub district",NA,NA
3726,228,"THA","Thailand",47,"Phrae",601,"Song",3726,"Sa-iap","Tambon","Sub district",NA,"Sa Iap"
3727,228,"THA","Thailand",47,"Phrae",601,"Song",3727,"Tao Pun","Tambon","Sub district",NA,NA
3728,228,"THA","Thailand",47,"Phrae",602,"Sung Men",3728,"Ban Kat","Tambon","Sub district",NA,NA
3729,228,"THA","Thailand",47,"Phrae",602,"Sung Men",3729,"Ban Kwang","Tambon","Sub district",NA,NA
3730,228,"THA","Thailand",47,"Phrae",602,"Sung Men",3730,"Ban Lao","Tambon","Sub district",NA,NA
3731,228,"THA","Thailand",47,"Phrae",602,"Sung Men",3731,"Ban Pong","Tambon","Sub district",NA,NA
3732,228,"THA","Thailand",47,"Phrae",602,"Sung Men",3732,"Don Mun","Tambon","Sub district",NA,NA
3733,228,"THA","Thailand",47,"Phrae",602,"Sung Men",3733,"Hua Fai","Tambon","Sub district",NA,NA
3734,228,"THA","Thailand",47,"Phrae",602,"Sung Men",3734,"Nam Cham","Tambon","Sub district",NA,NA
3735,228,"THA","Thailand",47,"Phrae",602,"Sung Men",3735,"Rong Kat","Tambon","Sub district",NA,NA
3736,228,"THA","Thailand",47,"Phrae",602,"Sung Men",3736,"Sop Sai","Tambon","Sub district",NA,NA
3737,228,"THA","Thailand",47,"Phrae",602,"Sung Men",3737,"Sung Men","Tambon","Sub district",NA,NA
3738,228,"THA","Thailand",47,"Phrae",602,"Sung Men",3738,"Wiang Thong","Tambon","Sub district",NA,NA
3739,228,"THA","Thailand",47,"Phrae",603,"Wang Chin",3739,"Mae Pak","Tambon","Sub district",NA,NA
3740,228,"THA","Thailand",47,"Phrae",603,"Wang Chin",3740,"Mae Phung","Tambon","Sub district",NA,NA
3741,228,"THA","Thailand",47,"Phrae",603,"Wang Chin",3741,"Na Phun","Tambon","Sub district",NA,NA
3742,228,"THA","Thailand",47,"Phrae",603,"Wang Chin",3742,"Soi","Tambon","Sub district",NA,"Sroi"
3743,228,"THA","Thailand",47,"Phrae",603,"Wang Chin",3743,"Wang Chin","Tambon","Sub district",NA,NA
3744,228,"THA","Thailand",48,"Phuket",604,"Kathu",3744,"Kamala","Tambon","Sub district",NA,"Kammala"
3745,228,"THA","Thailand",48,"Phuket",604,"Kathu",3745,"Kathu","Tambon","Sub district",NA,NA
3746,228,"THA","Thailand",48,"Phuket",604,"Kathu",3746,"Pa Tong","Tambon","Sub district",NA,NA
3747,228,"THA","Thailand",48,"Phuket",605,"Muang Phuket",3747,"Chalong","Tambon","Sub district",NA,NA
3748,228,"THA","Thailand",48,"Phuket",605,"Muang Phuket",3748,"Ka Ron","Tambon","Sub district",NA,NA
3749,228,"THA","Thailand",48,"Phuket",605,"Muang Phuket",3749,"Ko Kaeo","Tambon","Sub district",NA,NA
3750,228,"THA","Thailand",48,"Phuket",605,"Muang Phuket",3750,"Ratsada","Tambon","Sub district",NA,NA
3751,228,"THA","Thailand",48,"Phuket",605,"Muang Phuket",3751,"Rawai","Tambon","Sub district",NA,NA
3752,228,"THA","Thailand",48,"Phuket",605,"Muang Phuket",3752,"Talat Nuea","Tambon","Sub district",NA,NA
3753,228,"THA","Thailand",48,"Phuket",605,"Muang Phuket",3753,"Talat Yai","Tambon","Sub district",NA,NA
3754,228,"THA","Thailand",48,"Phuket",605,"Muang Phuket",3754,"Wichit","Tambon","Sub district",NA,NA
3755,228,"THA","Thailand",48,"Phuket",606,"Thalang",3755,"Choeng Tale","Tambon","Sub district",NA,NA
3756,228,"THA","Thailand",48,"Phuket",606,"Thalang",3756,"Mai Khao","Tambon","Sub district",NA,NA
3757,228,"THA","Thailand",48,"Phuket",606,"Thalang",3757,"Pa Khlok","Tambon","Sub district",NA,NA
3758,228,"THA","Thailand",48,"Phuket",606,"Thalang",3758,"Sakhu","Tambon","Sub district",NA,"Sa Khu"
3759,228,"THA","Thailand",48,"Phuket",606,"Thalang",3759,"Si Sunthon","Tambon","Sub district",NA,"Sri Sunthon"
3760,228,"THA","Thailand",48,"Phuket",606,"Thalang",3760,"Thep Krasatti","Tambon","Sub district",NA,"Thep Krasattri"
3761,228,"THA","Thailand",49,"Prachin Buri",607,"Ban Sang",3761,NA,"Tambon","Sub district",NA,NA
3762,228,"THA","Thailand",49,"Prachin Buri",608,"Kabin Buri",3762,NA,"Tambon","Sub district",NA,NA
3763,228,"THA","Thailand",49,"Prachin Buri",609,"Muang Prachin Buri",3763,NA,"Tambon","Sub district",NA,NA
3764,228,"THA","Thailand",49,"Prachin Buri",610,"Na Di",3764,NA,"Tambon","Sub district",NA,NA
3765,228,"THA","Thailand",49,"Prachin Buri",611,"Prachantakham",3765,"Ban Hoi","Tambon","Sub district",NA,NA
3766,228,"THA","Thailand",49,"Prachin Buri",611,"Prachantakham",3766,"Bu Fai","Tambon","Sub district",NA,NA
3767,228,"THA","Thailand",49,"Prachin Buri",611,"Prachantakham",3767,"Dong Bang","Tambon","Sub district",NA,NA
3768,228,"THA","Thailand",49,"Prachin Buri",611,"Prachantakham",3768,"Kham Tanot","Tambon","Sub district",NA,NA
3769,228,"THA","Thailand",49,"Prachin Buri",611,"Prachantakham",3769,"Ko Loi","Tambon","Sub district",NA,NA
3770,228,"THA","Thailand",49,"Prachin Buri",611,"Prachantakham",3770,"Nong Kaeo","Tambon","Sub district",NA,NA
3771,228,"THA","Thailand",49,"Prachin Buri",611,"Prachantakham",3771,"Nong Saeng","Tambon","Sub district",NA,NA
3772,228,"THA","Thailand",49,"Prachin Buri",611,"Prachantakham",3772,"Pho Ngam","Tambon","Sub district",NA,NA
3773,228,"THA","Thailand",49,"Prachin Buri",611,"Prachantakham",3773,"Prachantakham","Tambon","Sub district",NA,NA
3774,228,"THA","Thailand",49,"Prachin Buri",612,"Si Mahosot",3774,NA,"Tambon","Sub district",NA,NA
3775,228,"THA","Thailand",49,"Prachin Buri",613,"Sri Mahar Pho",3775,NA,"Tambon","Sub district",NA,NA
3776,228,"THA","Thailand",50,"Prachuap Khiri Khan",614,"Bang Saphan Noi",3776,"Bang  Saphan","Tambon","Sub district",NA,NA
3777,228,"THA","Thailand",50,"Prachuap Khiri Khan",614,"Bang Saphan Noi",3777,"Chaiyarat","Tambon","Sub district",NA,NA
3778,228,"THA","Thailand",50,"Prachuap Khiri Khan",614,"Bang Saphan Noi",3778,"Chang Raek","Tambon","Sub district",NA,NA
3779,228,"THA","Thailand",50,"Prachuap Khiri Khan",614,"Bang Saphan Noi",3779,"Pak Phraek","Tambon","Sub district",NA,NA
3780,228,"THA","Thailand",50,"Prachuap Khiri Khan",614,"Bang Saphan Noi",3780,"Sai Thong","Tambon","Sub district",NA,NA
3781,228,"THA","Thailand",50,"Prachuap Khiri Khan",615,"Bang Saphan",3781,"Chai Kasem","Tambon","Sub district",NA,"Chaikasam"
3782,228,"THA","Thailand",50,"Prachuap Khiri Khan",615,"Bang Saphan",3782,"Kamnoet Nopphakhun","Tambon","Sub district",NA,NA
3783,228,"THA","Thailand",50,"Prachuap Khiri Khan",615,"Bang Saphan",3783,"Phong Prasat","Tambon","Sub district",NA,"Phungprasan"
3784,228,"THA","Thailand",50,"Prachuap Khiri Khan",615,"Bang Saphan",3784,"Ron Thong","Tambon","Sub district",NA,NA
3785,228,"THA","Thailand",50,"Prachuap Khiri Khan",615,"Bang Saphan",3785,"Thong Chai","Tambon","Sub district",NA,"Thongchai"
3786,228,"THA","Thailand",50,"Prachuap Khiri Khan",616,"Hua Hin",3786,"Hin Lek Fai","Tambon","Sub district",NA,NA
3787,228,"THA","Thailand",50,"Prachuap Khiri Khan",616,"Hua Hin",3787,NA,"Tambon","Sub district",NA,NA
3788,228,"THA","Thailand",50,"Prachuap Khiri Khan",616,"Hua Hin",3788,"Nong Phlap","Tambon","Sub district",NA,"Nong Phap"
3789,228,"THA","Thailand",50,"Prachuap Khiri Khan",617,"K. Sam Roi Yot",3789,NA,"Tambon","Sub district",NA,NA
3790,228,"THA","Thailand",50,"Prachuap Khiri Khan",618,"Kui Buri",3790,"Don Yai Nu","Tambon","Sub district",NA,NA
3791,228,"THA","Thailand",50,"Prachuap Khiri Khan",618,"Kui Buri",3791,"Hat Kham","Tambon","Sub district",NA,NA
3792,228,"THA","Thailand",50,"Prachuap Khiri Khan",618,"Kui Buri",3792,"Khao Daeng","Tambon","Sub district",NA,NA
3793,228,"THA","Thailand",50,"Prachuap Khiri Khan",618,"Kui Buri",3793,"Kui Buri","Tambon","Sub district",NA,"Kuiburi"
3794,228,"THA","Thailand",50,"Prachuap Khiri Khan",618,"Kui Buri",3794,"Kui Nuea","Tambon","Sub district",NA,"Kui Nua"
3795,228,"THA","Thailand",50,"Prachuap Khiri Khan",618,"Kui Buri",3795,"Sam Krathai","Tambon","Sub district",NA,NA
3796,228,"THA","Thailand",50,"Prachuap Khiri Khan",619,"Muang Prachuap Khiri Khan",3796,"Ao Noi","Tambon","Sub district",NA,NA
3797,228,"THA","Thailand",50,"Prachuap Khiri Khan",619,"Muang Prachuap Khiri Khan",3797,"Bo Nok","Tambon","Sub district",NA,NA
3798,228,"THA","Thailand",50,"Prachuap Khiri Khan",619,"Muang Prachuap Khiri Khan",3798,"Huai Sai","Tambon","Sub district",NA,NA
3799,228,"THA","Thailand",50,"Prachuap Khiri Khan",619,"Muang Prachuap Khiri Khan",3799,"Khlong Wan","Tambon","Sub district",NA,NA
3800,228,"THA","Thailand",50,"Prachuap Khiri Khan",619,"Muang Prachuap Khiri Khan",3800,"Ko Lak","Tambon","Sub district",NA,NA
3801,228,"THA","Thailand",50,"Prachuap Khiri Khan",619,"Muang Prachuap Khiri Khan",3801,"Prachuap Khiri Khan","Tambon","Sub district",NA,NA
3802,228,"THA","Thailand",50,"Prachuap Khiri Khan",620,"Pran Buri",3802,"Khao Noi","Tambon","Sub district",NA,NA
3803,228,"THA","Thailand",50,"Prachuap Khiri Khan",620,"Pran Buri",3803,"Nong Ta Taem","Tambon","Sub district",NA,NA
3804,228,"THA","Thailand",50,"Prachuap Khiri Khan",620,"Pran Buri",3804,"Pak Nam Pran","Tambon","Sub district",NA,NA
3805,228,"THA","Thailand",50,"Prachuap Khiri Khan",620,"Pran Buri",3805,"Pran Buri","Tambon","Sub district",NA,"Pranburi"
3806,228,"THA","Thailand",50,"Prachuap Khiri Khan",621,"Thap Sakae",3806,"Ang Thong","Tambon","Sub district",NA,NA
3807,228,"THA","Thailand",50,"Prachuap Khiri Khan",621,"Thap Sakae",3807,"Huai Yang","Tambon","Sub district",NA,NA
3808,228,"THA","Thailand",50,"Prachuap Khiri Khan",621,"Thap Sakae",3808,"Khao Lan","Tambon","Sub district",NA,NA
3809,228,"THA","Thailand",50,"Prachuap Khiri Khan",621,"Thap Sakae",3809,"Na Hu Kwang","Tambon","Sub district",NA,NA
3810,228,"THA","Thailand",50,"Prachuap Khiri Khan",621,"Thap Sakae",3810,"Thap Sakae","Tambon","Sub district",NA,NA
3811,228,"THA","Thailand",51,"Ranong",622,"K. Suk Samran",3811,"Kamphuan","Tambon","Sub district",NA,NA
3812,228,"THA","Thailand",51,"Ranong",622,"K. Suk Samran",3812,"Nakha","Tambon","Sub district",NA,"Na Kha"
3813,228,"THA","Thailand",51,"Ranong",623,"Kapoe",3813,"Ban Na","Tambon","Sub district",NA,NA
3814,228,"THA","Thailand",51,"Ranong",623,"Kapoe",3814,"Bang Hin","Tambon","Sub district",NA,NA
3815,228,"THA","Thailand",51,"Ranong",623,"Kapoe",3815,"Chiao Liang","Tambon","Sub district",NA,"Chieo Liang"
3816,228,"THA","Thailand",51,"Ranong",623,"Kapoe",3816,"Kapoe","Tambon","Sub district",NA,NA
3817,228,"THA","Thailand",51,"Ranong",623,"Kapoe",3817,"Muang Klang","Tambon","Sub district",NA,"Muang Kluang"
3818,228,"THA","Thailand",51,"Ranong",624,"Kra Buri",3818,"Bang Yai","Tambon","Sub district",NA,NA
3819,228,"THA","Thailand",51,"Ranong",624,"Kra Buri",3819,"Choporo","Tambon","Sub district",NA,"Cho Po Ro"
3820,228,"THA","Thailand",51,"Ranong",624,"Kra Buri",3820,"Lam Liang","Tambon","Sub district",NA,NA
3821,228,"THA","Thailand",51,"Ranong",624,"Kra Buri",3821,"Mamu","Tambon","Sub district",NA,NA
3822,228,"THA","Thailand",51,"Ranong",624,"Kra Buri",3822,"Nam Chuet Noi","Tambon","Sub district",NA,"Nam Chut Noi"
3823,228,"THA","Thailand",51,"Ranong",624,"Kra Buri",3823,"Nam Chuet","Tambon","Sub district",NA,"Nam Chut"
3824,228,"THA","Thailand",51,"Ranong",624,"Kra Buri",3824,"Pak Chan","Tambon","Sub district",NA,NA
3825,228,"THA","Thailand",51,"Ranong",625,"La-Un",3825,"Bang Kaeo","Tambon","Sub district",NA,NA
3826,228,"THA","Thailand",51,"Ranong",625,"La-Un",3826,"Bang Phra Nuea","Tambon","Sub district",NA,NA
3827,228,"THA","Thailand",51,"Ranong",625,"La-Un",3827,"Bang Phra Tai","Tambon","Sub district",NA,NA
3828,228,"THA","Thailand",51,"Ranong",625,"La-Un",3828,"La-un Nuea","Tambon","Sub district",NA,"La-un Nua"
3829,228,"THA","Thailand",51,"Ranong",625,"La-Un",3829,"La-un Tai","Tambon","Sub district",NA,NA
3830,228,"THA","Thailand",51,"Ranong",625,"La-Un",3830,"Nai Wong Nuea","Tambon","Sub district",NA,NA
3831,228,"THA","Thailand",51,"Ranong",625,"La-Un",3831,"Nai Wong Tai","Tambon","Sub district",NA,NA
3832,228,"THA","Thailand",51,"Ranong",626,"Muang Ranong",3832,"Bang  Rin","Tambon","Sub district",NA,NA
3833,228,"THA","Thailand",51,"Ranong",626,"Muang Ranong",3833,"Bang Non","Tambon","Sub district",NA,NA
3834,228,"THA","Thailand",51,"Ranong",626,"Muang Ranong",3834,"Hat Som Paen","Tambon","Sub district",NA,NA
3835,228,"THA","Thailand",51,"Ranong",626,"Muang Ranong",3835,"Khao Niwet","Tambon","Sub district",NA,NA
3836,228,"THA","Thailand",51,"Ranong",626,"Muang Ranong",3836,"Ko Phayam","Tambon","Sub district",NA,NA
3837,228,"THA","Thailand",51,"Ranong",626,"Muang Ranong",3837,"Ngao","Tambon","Sub district",NA,NA
3838,228,"THA","Thailand",51,"Ranong",626,"Muang Ranong",3838,"Pak Nam","Tambon","Sub district",NA,NA
3839,228,"THA","Thailand",51,"Ranong",626,"Muang Ranong",3839,"Ratchakrut","Tambon","Sub district",NA,NA
3840,228,"THA","Thailand",51,"Ranong",626,"Muang Ranong",3840,"Sai Daeng","Tambon","Sub district",NA,NA
3841,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3841,"Ban Muang","Tambon","Sub district",NA,NA
3842,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3842,"Boek Phrai","Tambon","Sub district",NA,NA
3843,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3843,"Don Krabueang","Tambon","Sub district",NA,"Don Krabuang"
3844,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3844,"Khao Khlung","Tambon","Sub district",NA,NA
3845,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3845,"Khung Phayom","Tambon","Sub district",NA,NA
3846,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3846,"Krap Yai","Tambon","Sub district",NA,NA
3847,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3847,"Lat Bua Khao","Tambon","Sub district",NA,NA
3848,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3848,"Nakhon Chum","Tambon","Sub district",NA,NA
3849,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3849,"Nong Kop","Tambon","Sub district",NA,NA
3850,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3850,"Nong O","Tambon","Sub district",NA,NA
3851,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3851,"Nong Pla Mo","Tambon","Sub district",NA,NA
3852,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3852,"Pak Raet","Tambon","Sub district",NA,NA
3853,228,"THA","Thailand",52,"Ratchaburi",627,"Ban Pong",3853,"Suan Kluai","Tambon","Sub district",NA,NA
3854,228,"THA","Thailand",52,"Ratchaburi",628,"Bang Phae",3854,"Don Kha","Tambon","Sub district",NA,NA
3855,228,"THA","Thailand",52,"Ratchaburi",628,"Bang Phae",3855,"Don Yai","Tambon","Sub district",NA,NA
3856,228,"THA","Thailand",52,"Ratchaburi",628,"Bang Phae",3856,"Hua Pho","Tambon","Sub district",NA,NA
3857,228,"THA","Thailand",52,"Ratchaburi",628,"Bang Phae",3857,NA,"Tambon","Sub district",NA,NA
3858,228,"THA","Thailand",52,"Ratchaburi",628,"Bang Phae",3858,"Wat Kaeo","Tambon","Sub district",NA,NA
3859,228,"THA","Thailand",52,"Ratchaburi",629,"Chom Bung",3859,"Boek Phrai","Tambon","Sub district",NA,NA
3860,228,"THA","Thailand",52,"Ratchaburi",629,"Chom Bung",3860,"Chom Bueng","Tambon","Sub district",NA,NA
3861,228,"THA","Thailand",52,"Ratchaburi",629,"Chom Bung",3861,"Dan Thap Tako","Tambon","Sub district",NA,NA
3862,228,"THA","Thailand",52,"Ratchaburi",629,"Chom Bung",3862,"Kaem On","Tambon","Sub district",NA,NA
3863,228,"THA","Thailand",52,"Ratchaburi",629,"Chom Bung",3863,"Pak Chong","Tambon","Sub district",NA,NA
3864,228,"THA","Thailand",52,"Ratchaburi",629,"Chom Bung",3864,"Rang Bua","Tambon","Sub district",NA,NA
3865,228,"THA","Thailand",52,"Ratchaburi",630,"Damnoen Saduak",3865,"Ban  Rai","Tambon","Sub district",NA,NA
3866,228,"THA","Thailand",52,"Ratchaburi",630,"Damnoen Saduak",3866,"Bua Ngam","Tambon","Sub district",NA,NA
3867,228,"THA","Thailand",52,"Ratchaburi",630,"Damnoen Saduak",3867,"Damnoen Saduak","Tambon","Sub district",NA,NA
3868,228,"THA","Thailand",52,"Ratchaburi",630,"Damnoen Saduak",3868,"Don Khlang","Tambon","Sub district",NA,NA
3869,228,"THA","Thailand",52,"Ratchaburi",630,"Damnoen Saduak",3869,"Don Kruai","Tambon","Sub district",NA,NA
